procurement_id,cpse_code,material_code,supplier,quantity,unit_price,total_spend,uom,procurement_date,plant
PROC-SYN-7921C1E9,CPI,CPI-SYN-325360,SYNTHETIC_SUPPLIER_PA,83,1113.61,92429.63,EACH,2021-04-09,PLANT-1
PROC-SYN-44E2EF59,BUS,BUS-SYN-732730,SYNTHETIC_SUPPLIER_YB,3,2474.8,7424.4,EACH,2020-10-08,PLANT-3
PROC-SYN-D69E2988,NEC,NEC-SYN-327004,SYNTHETIC_SUPPLIER_TA,30,868.16,26044.8,EACH,2023-09-03,PLANT-3
PROC-SYN-C36401C4,AHM,AHM-SYN-959476,SYNTHETIC_SUPPLIER_MA,35,3024.56,105859.6,EACH,2021-01-18,PLANT-2
PROC-SYN-01817E9C,AHM,AHM-SYN-959476,SYNTHETIC_SUPPLIER_BB,10,2888.8,28888.0,EACH,2021-08-02,PLANT-2
PROC-SYN-AACCD7A8,AHM,AHM-SYN-580477,SYNTHETIC_SUPPLIER_KB,72,3639.38,262035.36,EACH,2024-06-03,PLANT-4
PROC-SYN-1E1BF4FB,AHM,AHM-SYN-580477,SYNTHETIC_SUPPLIER_PA,3,3425.47,10276.41,EACH,2024-03-16,PLANT-4
PROC-SYN-EE23E049,CPI,CPI-SYN-590167,SYNTHETIC_SUPPLIER_NA,70,3416.53,239157.1,EACH,2020-08-13,PLANT-2
PROC-SYN-A050A27B,NEC,NEC-SYN-773859,SYNTHETIC_SUPPLIER_VB,35,2502.83,87599.05,EACH,2020-05-28,PLANT-1
PROC-SYN-F9700A56,NEC,NEC-SYN-773859,SYNTHETIC_SUPPLIER_GA,71,2641.46,187543.66,EACH,2021-12-08,PLANT-1
PROC-SYN-31588E07,NEC,NEC-SYN-773859,SYNTHETIC_SUPPLIER_DA,86,2319.53,199479.58,EACH,2026-07-16,PLANT-1
PROC-SYN-EC75F34C,NEC,NEC-SYN-931900,SYNTHETIC_SUPPLIER_GA,64,1963.17,125642.88,EACH,2024-03-21,PLANT-1
PROC-SYN-4B7EF56F,NEC,NEC-SYN-931900,SYNTHETIC_SUPPLIER_VB,24,1837.04,44088.96,EACH,2022-05-12,PLANT-1
PROC-SYN-9E25ED7F,NEC,NEC-SYN-931900,SYNTHETIC_SUPPLIER_YA,45,1697.54,76389.3,EACH,2024-12-01,PLANT-1
PROC-SYN-253F28C9,GME,GME-SYN-477180,SYNTHETIC_SUPPLIER_FA,89,2044.72,181980.08,EACH,2022-09-05,PLANT-5
PROC-SYN-DCCDBC55,GME,GME-SYN-163601,SYNTHETIC_SUPPLIER_MB,97,1831.44,177649.68,EACH,2022-11-13,PLANT-4
PROC-SYN-30A0B528,GME,GME-SYN-163601,SYNTHETIC_SUPPLIER_AA,36,1885.67,67884.12,EACH,2024-06-07,PLANT-4
PROC-SYN-BFDFFAA0,NEC,NEC-SYN-733088,SYNTHETIC_SUPPLIER_ZB,53,492.25,26089.25,EACH,2023-10-08,PLANT-2
PROC-SYN-DCD45D8D,NEC,NEC-SYN-733088,SYNTHETIC_SUPPLIER_YA,35,451.49,15802.15,EACH,2020-09-09,PLANT-2
PROC-SYN-C463664D,NEC,NEC-SYN-733088,SYNTHETIC_SUPPLIER_JA,51,539.75,27527.25,EACH,2020-02-19,PLANT-2
PROC-SYN-F98384B6,NEC,NEC-SYN-778490,SYNTHETIC_SUPPLIER_GA,31,2373.5,73578.5,EACH,2020-09-13,PLANT-4
PROC-SYN-9A313A04,NEC,NEC-SYN-778490,SYNTHETIC_SUPPLIER_CA,93,2311.02,214924.86,EACH,2021-05-10,PLANT-4
PROC-SYN-12EE432B,CPI,CPI-SYN-919890,SYNTHETIC_SUPPLIER_AB,3,226.15,678.45,EACH,2023-12-21,PLANT-2
PROC-SYN-1D92F67B,CPI,CPI-SYN-919890,SYNTHETIC_SUPPLIER_FB,22,209.07,4599.54,EACH,2021-06-12,PLANT-2
PROC-SYN-0C64B679,BUS,BUS-SYN-750690,SYNTHETIC_SUPPLIER_AA,45,23.04,1036.8,EACH,2023-03-13,PLANT-3
PROC-SYN-03BBAEA8,BUS,BUS-SYN-750690,SYNTHETIC_SUPPLIER_YB,38,21.91,832.58,EACH,2023-11-21,PLANT-3
PROC-SYN-3333FA7D,AHM,AHM-SYN-258948,SYNTHETIC_SUPPLIER_KA,35,4331.21,151592.35,EACH,2026-01-15,PLANT-2
PROC-SYN-F6D3835B,AHM,AHM-SYN-207590,SYNTHETIC_SUPPLIER_DA,49,2729.75,133757.75,EACH,2021-09-02,PLANT-3
PROC-SYN-D2A1F298,AHM,AHM-SYN-207590,SYNTHETIC_SUPPLIER_YB,5,2865.8,14329.0,EACH,2021-02-16,PLANT-3
PROC-SYN-D2F8795C,AHM,AHM-SYN-316682,SYNTHETIC_SUPPLIER_QA,52,1611.96,83821.92,EACH,2025-01-02,PLANT-3
PROC-SYN-CA2F045E,GME,GME-SYN-904461,SYNTHETIC_SUPPLIER_ZA,100,3671.06,367106.0,EACH,2025-01-30,PLANT-4
PROC-SYN-5649E742,GME,GME-SYN-904461,SYNTHETIC_SUPPLIER_GB,61,3720.15,226929.15,EACH,2025-04-06,PLANT-4
PROC-SYN-086A24BF,AHM,AHM-SYN-500455,SYNTHETIC_SUPPLIER_AB,95,2382.93,226378.35,EACH,2022-05-08,PLANT-5
PROC-SYN-4030559E,AHM,AHM-SYN-500455,SYNTHETIC_SUPPLIER_KB,71,2118.77,150432.67,EACH,2023-08-17,PLANT-5
PROC-SYN-FBF40B91,AHM,AHM-SYN-500455,SYNTHETIC_SUPPLIER_EA,21,2480.73,52095.33,EACH,2024-03-20,PLANT-5
PROC-SYN-D04B3FE7,AHM,AHM-SYN-278961,SYNTHETIC_SUPPLIER_CA,78,3157.15,246257.7,EACH,2026-05-22,PLANT-3
PROC-SYN-93347375,AHM,AHM-SYN-278961,SYNTHETIC_SUPPLIER_IA,18,3264.35,58758.3,EACH,2025-08-15,PLANT-3
PROC-SYN-A75EC946,GME,GME-SYN-677456,SYNTHETIC_SUPPLIER_GB,59,1446.64,85351.76,EACH,2023-08-26,PLANT-2
PROC-SYN-27EBB603,GME,GME-SYN-677456,SYNTHETIC_SUPPLIER_TB,96,1657.87,159155.52,EACH,2026-03-01,PLANT-2
PROC-SYN-015930BE,GME,GME-SYN-677456,SYNTHETIC_SUPPLIER_XA,95,1530.07,145356.65,EACH,2026-08-19,PLANT-2
PROC-SYN-27EF6AB5,NEC,NEC-SYN-368095,SYNTHETIC_SUPPLIER_FB,59,3465.58,204469.22,EACH,2020-07-08,PLANT-4
PROC-SYN-DF9E5381,NEC,NEC-SYN-368095,SYNTHETIC_SUPPLIER_SA,9,3440.88,30967.92,EACH,2022-11-21,PLANT-4
PROC-SYN-32EB866D,NEC,NEC-SYN-368095,SYNTHETIC_SUPPLIER_HA,34,3529.25,119994.5,EACH,2022-01-21,PLANT-4
PROC-SYN-00FC73F5,BUS,BUS-SYN-607647,SYNTHETIC_SUPPLIER_GA,89,960.51,85485.39,EACH,2020-01-21,PLANT-2
PROC-SYN-82FAB3A1,GME,GME-SYN-699389,SYNTHETIC_SUPPLIER_SB,97,3490.36,338564.92,EACH,2022-02-01,PLANT-5
PROC-SYN-CABC2D2E,GME,GME-SYN-699389,SYNTHETIC_SUPPLIER_XB,77,3630.04,279513.08,EACH,2025-05-21,PLANT-5
PROC-SYN-73D127BB,GME,GME-SYN-699389,SYNTHETIC_SUPPLIER_NA,27,3730.41,100721.07,EACH,2020-06-10,PLANT-5
PROC-SYN-EAE64BC6,GME,GME-SYN-152905,SYNTHETIC_SUPPLIER_IA,81,3518.4,284990.4,EACH,2024-09-05,PLANT-4
PROC-SYN-0ADC8A66,NEC,NEC-SYN-147715,SYNTHETIC_SUPPLIER_WB,48,1657.07,79539.36,EACH,2021-05-17,PLANT-2
PROC-SYN-483C310D,NEC,NEC-SYN-147715,SYNTHETIC_SUPPLIER_EB,38,1791.5,68077.0,EACH,2024-10-15,PLANT-2
PROC-SYN-2D4E73BE,NEC,NEC-SYN-564109,SYNTHETIC_SUPPLIER_KB,38,304.3,11563.4,EACH,2025-03-13,PLANT-5
PROC-SYN-8296BB69,NEC,NEC-SYN-564109,SYNTHETIC_SUPPLIER_LA,69,294.07,20290.83,EACH,2022-04-05,PLANT-5
PROC-SYN-F4BD1914,CPI,CPI-SYN-392225,SYNTHETIC_SUPPLIER_CA,89,955.5,85039.5,EACH,2020-01-30,PLANT-1
PROC-SYN-3D12B45B,CPI,CPI-SYN-205377,SYNTHETIC_SUPPLIER_IA,55,2357.88,129683.4,EACH,2025-10-31,PLANT-1
PROC-SYN-85EC4C8B,CPI,CPI-SYN-205377,SYNTHETIC_SUPPLIER_PB,60,2617.4,157044.0,EACH,2023-04-11,PLANT-1
PROC-SYN-1D5DDD4A,CPI,CPI-SYN-205377,SYNTHETIC_SUPPLIER_MA,1,2217.75,2217.75,EACH,2025-08-04,PLANT-1
PROC-SYN-29B36AC1,AHM,AHM-SYN-456786,SYNTHETIC_SUPPLIER_ZA,34,4119.72,140070.48,EACH,2020-09-01,PLANT-1
PROC-SYN-D96FFA4D,AHM,AHM-SYN-456786,SYNTHETIC_SUPPLIER_WB,59,3843.43,226762.37,EACH,2024-07-23,PLANT-1
PROC-SYN-56F0E4E8,AHM,AHM-SYN-456786,SYNTHETIC_SUPPLIER_CA,15,3736.2,56043.0,EACH,2025-10-25,PLANT-1
PROC-SYN-79027CA3,AHM,AHM-SYN-632795,SYNTHETIC_SUPPLIER_IB,10,3848.96,38489.6,EACH,2022-07-01,PLANT-1
PROC-SYN-67CFBAA4,AHM,AHM-SYN-632795,SYNTHETIC_SUPPLIER_OA,17,3492.5,59372.5,EACH,2023-11-18,PLANT-1
PROC-SYN-93370930,AHM,AHM-SYN-632795,SYNTHETIC_SUPPLIER_ZB,71,3643.69,258701.99,EACH,2020-10-19,PLANT-1
PROC-SYN-5A2A07EA,AHM,AHM-SYN-444128,SYNTHETIC_SUPPLIER_QA,64,1644.94,105276.16,EACH,2024-11-11,PLANT-3
PROC-SYN-2BF257EE,AHM,AHM-SYN-444128,SYNTHETIC_SUPPLIER_CA,45,1716.12,77225.4,EACH,2021-06-02,PLANT-3
PROC-SYN-473871C5,NEC,NEC-SYN-904528,SYNTHETIC_SUPPLIER_LB,34,3004.18,102142.12,EACH,2022-06-30,PLANT-4
PROC-SYN-289DA172,NEC,NEC-SYN-904528,SYNTHETIC_SUPPLIER_DB,15,2793.94,41909.1,EACH,2023-08-10,PLANT-4
PROC-SYN-196CCE90,NEC,NEC-SYN-904528,SYNTHETIC_SUPPLIER_NA,26,3212.98,83537.48,EACH,2022-12-28,PLANT-4
PROC-SYN-74E733E1,NEC,NEC-SYN-394138,SYNTHETIC_SUPPLIER_TB,73,2996.07,218713.11,EACH,2023-08-09,PLANT-2
PROC-SYN-8935F86C,NEC,NEC-SYN-394138,SYNTHETIC_SUPPLIER_WA,65,3023.83,196548.95,EACH,2025-08-12,PLANT-2
PROC-SYN-FFEDD780,AHM,AHM-SYN-964987,SYNTHETIC_SUPPLIER_YA,7,3875.69,27129.83,EACH,2025-03-22,PLANT-2
PROC-SYN-E48B5A59,AHM,AHM-SYN-964987,SYNTHETIC_SUPPLIER_JA,56,3419.62,191498.72,EACH,2021-12-31,PLANT-2
PROC-SYN-4690B505,AHM,AHM-SYN-964987,SYNTHETIC_SUPPLIER_GA,79,3751.41,296361.39,EACH,2020-09-11,PLANT-2
PROC-SYN-F62FF7F0,AHM,AHM-SYN-595386,SYNTHETIC_SUPPLIER_LB,94,3860.08,362847.52,EACH,2025-07-23,PLANT-1
PROC-SYN-71545275,AHM,AHM-SYN-595386,SYNTHETIC_SUPPLIER_GB,96,4097.02,393313.92,EACH,2023-08-24,PLANT-1
PROC-SYN-69704A2D,AHM,AHM-SYN-595386,SYNTHETIC_SUPPLIER_FA,25,4280.49,107012.25,EACH,2021-09-30,PLANT-1
PROC-SYN-AF0BD58C,GME,GME-SYN-861367,SYNTHETIC_SUPPLIER_RB,50,1387.44,69372.0,EACH,2024-03-27,PLANT-2
PROC-SYN-23FE2912,NEC,NEC-SYN-156701,SYNTHETIC_SUPPLIER_AA,63,4541.98,286144.74,EACH,2025-09-06,PLANT-3
PROC-SYN-62F95920,NEC,NEC-SYN-156701,SYNTHETIC_SUPPLIER_AB,28,4258.12,119227.36,EACH,2023-05-09,PLANT-3
PROC-SYN-B86A6F42,NEC,NEC-SYN-156701,SYNTHETIC_SUPPLIER_GB,16,4899.13,78386.08,EACH,2022-11-28,PLANT-3
PROC-SYN-C232AAE2,NEC,NEC-SYN-870771,SYNTHETIC_SUPPLIER_EB,10,3011.61,30116.1,EACH,2021-04-20,PLANT-4
PROC-SYN-4B2C6031,NEC,NEC-SYN-870771,SYNTHETIC_SUPPLIER_SB,74,3247.34,240303.16,EACH,2020-07-29,PLANT-4
PROC-SYN-D0F7902F,GME,GME-SYN-642497,SYNTHETIC_SUPPLIER_JB,9,959.96,8639.64,EACH,2025-10-14,PLANT-5
PROC-SYN-5DEC5EF8,AHM,AHM-SYN-420961,SYNTHETIC_SUPPLIER_EB,91,5153.75,468991.25,EACH,2024-10-25,PLANT-2
PROC-SYN-1D19AB40,BUS,BUS-SYN-152261,SYNTHETIC_SUPPLIER_CA,84,62.41,5242.44,EACH,2020-02-12,PLANT-2
PROC-SYN-97D2EA58,NEC,NEC-SYN-493255,SYNTHETIC_SUPPLIER_QB,57,4786.59,272835.63,EACH,2020-08-22,PLANT-2
PROC-SYN-2F64C21E,NEC,NEC-SYN-492187,SYNTHETIC_SUPPLIER_JB,47,1222.81,57472.07,EACH,2024-02-19,PLANT-3
PROC-SYN-F7C6EBCD,GME,GME-SYN-642870,SYNTHETIC_SUPPLIER_ZA,77,2465.54,189846.58,EACH,2023-06-25,PLANT-5
PROC-SYN-D8EC89DB,GME,GME-SYN-642870,SYNTHETIC_SUPPLIER_RA,98,2351.11,230408.78,EACH,2025-08-12,PLANT-5
PROC-SYN-8BCB3ED0,BUS,BUS-SYN-303595,SYNTHETIC_SUPPLIER_EB,67,3006.77,201453.59,EACH,2020-03-15,PLANT-2
PROC-SYN-A62273A1,BUS,BUS-SYN-303595,SYNTHETIC_SUPPLIER_XA,91,3162.92,287825.72,EACH,2025-11-04,PLANT-2
PROC-SYN-CA790ADD,CPI,CPI-SYN-583400,SYNTHETIC_SUPPLIER_XB,1,186.42,186.42,EACH,2024-01-05,PLANT-2
PROC-SYN-A79E2528,CPI,CPI-SYN-583400,SYNTHETIC_SUPPLIER_QA,49,196.98,9652.02,EACH,2021-03-09,PLANT-2
PROC-SYN-576CE4A3,CPI,CPI-SYN-583400,SYNTHETIC_SUPPLIER_SB,27,220.76,5960.52,EACH,2020-12-15,PLANT-2
PROC-SYN-07E2FA4E,GME,GME-SYN-680557,SYNTHETIC_SUPPLIER_MA,58,3325.75,192893.5,EACH,2024-12-04,PLANT-1
PROC-SYN-2F475EB6,GME,GME-SYN-680557,SYNTHETIC_SUPPLIER_JA,76,3253.48,247264.48,EACH,2023-02-26,PLANT-1
PROC-SYN-E7E5003A,GME,GME-SYN-329380,SYNTHETIC_SUPPLIER_CB,19,147.9,2810.1,EACH,2021-04-20,PLANT-3
PROC-SYN-73BD1B12,GME,GME-SYN-329380,SYNTHETIC_SUPPLIER_OB,61,141.38,8624.18,EACH,2021-07-28,PLANT-3
PROC-SYN-DD9A7F22,GME,GME-SYN-329380,SYNTHETIC_SUPPLIER_NA,25,153.92,3848.0,EACH,2021-12-02,PLANT-3
PROC-SYN-2689DD60,BUS,BUS-SYN-206470,SYNTHETIC_SUPPLIER_AA,23,4955.0,113965.0,EACH,2026-02-09,PLANT-2
PROC-SYN-B69B6417,BUS,BUS-SYN-206470,SYNTHETIC_SUPPLIER_BB,61,4765.53,290697.33,EACH,2021-01-08,PLANT-2
PROC-SYN-32F9A574,BUS,BUS-SYN-206470,SYNTHETIC_SUPPLIER_JA,81,4506.86,365055.66,EACH,2020-10-28,PLANT-2
PROC-SYN-52677261,NEC,NEC-SYN-643152,SYNTHETIC_SUPPLIER_WA,82,2495.48,204629.36,EACH,2023-02-21,PLANT-2
PROC-SYN-3168E915,NEC,NEC-SYN-109652,SYNTHETIC_SUPPLIER_NA,86,3624.24,311684.64,EACH,2025-02-06,PLANT-1
PROC-SYN-85614E20,NEC,NEC-SYN-109652,SYNTHETIC_SUPPLIER_HB,32,3328.5,106512.0,EACH,2024-12-06,PLANT-1
PROC-SYN-97280CC3,NEC,NEC-SYN-440987,SYNTHETIC_SUPPLIER_AA,70,3949.77,276483.9,EACH,2022-11-03,PLANT-2
PROC-SYN-F4572941,AHM,AHM-SYN-895305,SYNTHETIC_SUPPLIER_AA,79,1077.56,85127.24,EACH,2024-10-21,PLANT-3
PROC-SYN-6C946FA9,AHM,AHM-SYN-421907,SYNTHETIC_SUPPLIER_VA,24,3499.28,83982.72,EACH,2025-02-28,PLANT-2
PROC-SYN-0C2BBBFF,AHM,AHM-SYN-421907,SYNTHETIC_SUPPLIER_YB,1,3624.6,3624.6,EACH,2020-10-14,PLANT-2
PROC-SYN-15F4DA4E,AHM,AHM-SYN-421907,SYNTHETIC_SUPPLIER_FA,37,3725.49,137843.13,EACH,2025-10-01,PLANT-2
PROC-SYN-0C029010,GME,GME-SYN-743150,SYNTHETIC_SUPPLIER_LB,79,2850.35,225177.65,EACH,2025-06-15,PLANT-4
PROC-SYN-6F7D1470,GME,GME-SYN-743150,SYNTHETIC_SUPPLIER_WA,54,2884.45,155760.3,EACH,2021-01-06,PLANT-4
PROC-SYN-B0FA011A,CPI,CPI-SYN-561622,SYNTHETIC_SUPPLIER_HB,11,438.16,4819.76,EACH,2026-03-27,PLANT-1
PROC-SYN-F85AF0D7,AHM,AHM-SYN-709118,SYNTHETIC_SUPPLIER_OA,43,1186.46,51017.78,EACH,2022-01-12,PLANT-4
PROC-SYN-D9FADCF9,AHM,AHM-SYN-709118,SYNTHETIC_SUPPLIER_UB,50,1186.35,59317.5,EACH,2026-08-22,PLANT-4
PROC-SYN-91F0BF7F,NEC,NEC-SYN-101449,SYNTHETIC_SUPPLIER_HB,75,3018.81,226410.75,EACH,2026-05-28,PLANT-5
PROC-SYN-92AE2E55,AHM,AHM-SYN-536194,SYNTHETIC_SUPPLIER_JA,13,3556.66,46236.58,EACH,2020-08-09,PLANT-5
PROC-SYN-FDEE55CC,AHM,AHM-SYN-536194,SYNTHETIC_SUPPLIER_ZB,62,3394.55,210462.1,EACH,2023-09-29,PLANT-5
PROC-SYN-A2168B76,AHM,AHM-SYN-536194,SYNTHETIC_SUPPLIER_BA,70,3505.81,245406.7,EACH,2023-01-04,PLANT-5
PROC-SYN-BC700C60,CPI,CPI-SYN-414075,SYNTHETIC_SUPPLIER_OA,11,651.41,7165.51,EACH,2022-05-25,PLANT-5
PROC-SYN-9A28F1AA,CPI,CPI-SYN-414075,SYNTHETIC_SUPPLIER_VA,70,622.84,43598.8,EACH,2021-05-12,PLANT-5
PROC-SYN-7A2D7910,CPI,CPI-SYN-414075,SYNTHETIC_SUPPLIER_TB,26,697.31,18130.06,EACH,2022-07-24,PLANT-5
PROC-SYN-85BEF471,NEC,NEC-SYN-784025,SYNTHETIC_SUPPLIER_QA,71,2425.52,172211.92,EACH,2022-01-15,PLANT-5
PROC-SYN-7C0BF1CC,NEC,NEC-SYN-784025,SYNTHETIC_SUPPLIER_IB,95,2530.77,240423.15,EACH,2025-06-06,PLANT-5
PROC-SYN-4333A2F6,NEC,NEC-SYN-784025,SYNTHETIC_SUPPLIER_FA,83,2079.81,172624.23,EACH,2026-01-11,PLANT-5
PROC-SYN-4E62FC65,AHM,AHM-SYN-507262,SYNTHETIC_SUPPLIER_ZB,74,3352.72,248101.28,EACH,2025-12-20,PLANT-1
PROC-SYN-E2E5A731,AHM,AHM-SYN-507262,SYNTHETIC_SUPPLIER_PB,97,3202.7,310661.9,EACH,2020-08-01,PLANT-1
PROC-SYN-9B3FD73B,AHM,AHM-SYN-507262,SYNTHETIC_SUPPLIER_ZB,23,2838.7,65290.1,EACH,2021-04-01,PLANT-1
PROC-SYN-00BBDDCC,AHM,AHM-SYN-493803,SYNTHETIC_SUPPLIER_CB,23,1950.82,44868.86,EACH,2022-06-23,PLANT-1
PROC-SYN-3B4A897B,AHM,AHM-SYN-493803,SYNTHETIC_SUPPLIER_YA,73,2286.52,166915.96,EACH,2023-01-10,PLANT-1
PROC-SYN-F2E5685F,CPI,CPI-SYN-132738,SYNTHETIC_SUPPLIER_OA,68,3636.89,247308.52,EACH,2024-01-19,PLANT-4
PROC-SYN-5799B5DE,CPI,CPI-SYN-132738,SYNTHETIC_SUPPLIER_IA,58,3409.19,197733.02,EACH,2020-08-10,PLANT-4
PROC-SYN-80DA41EB,BUS,BUS-SYN-807824,SYNTHETIC_SUPPLIER_AB,37,2906.4,107536.8,EACH,2021-04-10,PLANT-5
PROC-SYN-E5A3EF5F,BUS,BUS-SYN-276760,SYNTHETIC_SUPPLIER_UB,5,2733.48,13667.4,EACH,2020-09-18,PLANT-3
PROC-SYN-82CBEFB8,BUS,BUS-SYN-276760,SYNTHETIC_SUPPLIER_UA,36,2481.71,89341.56,EACH,2024-07-18,PLANT-3
PROC-SYN-CD747290,BUS,BUS-SYN-276760,SYNTHETIC_SUPPLIER_PA,85,2764.34,234968.9,EACH,2022-03-13,PLANT-3
PROC-SYN-5F87F7CC,BUS,BUS-SYN-418082,SYNTHETIC_SUPPLIER_YB,44,3705.51,163042.44,EACH,2022-01-16,PLANT-4
PROC-SYN-9DFF4995,BUS,BUS-SYN-418082,SYNTHETIC_SUPPLIER_MA,80,3890.58,311246.4,EACH,2022-04-12,PLANT-4
PROC-SYN-891B0EAE,BUS,BUS-SYN-418082,SYNTHETIC_SUPPLIER_EB,81,3620.01,293220.81,EACH,2022-03-27,PLANT-4
PROC-SYN-599311FB,AHM,AHM-SYN-811170,SYNTHETIC_SUPPLIER_XA,7,5260.66,36824.62,EACH,2024-11-19,PLANT-5
PROC-SYN-D3FB4515,AHM,AHM-SYN-811170,SYNTHETIC_SUPPLIER_ZB,14,5365.48,75116.72,EACH,2020-09-20,PLANT-5
PROC-SYN-C3254437,AHM,AHM-SYN-811170,SYNTHETIC_SUPPLIER_WA,95,4956.18,470837.1,EACH,2024-04-15,PLANT-5
PROC-SYN-E8E11518,AHM,AHM-SYN-470079,SYNTHETIC_SUPPLIER_ZB,85,3316.1,281868.5,EACH,2021-08-07,PLANT-3
PROC-SYN-E7F8106F,AHM,AHM-SYN-470079,SYNTHETIC_SUPPLIER_AA,84,3365.0,282660.0,EACH,2026-02-18,PLANT-3
PROC-SYN-AD3B1106,AHM,AHM-SYN-470079,SYNTHETIC_SUPPLIER_JA,85,3122.32,265397.2,EACH,2020-03-05,PLANT-3
PROC-SYN-12ECFA81,CPI,CPI-SYN-969756,SYNTHETIC_SUPPLIER_KA,10,3400.71,34007.1,EACH,2020-03-25,PLANT-4
PROC-SYN-932F72AB,CPI,CPI-SYN-969756,SYNTHETIC_SUPPLIER_WB,24,3013.6,72326.4,EACH,2024-04-17,PLANT-4
PROC-SYN-41BCDBB3,CPI,CPI-SYN-969756,SYNTHETIC_SUPPLIER_PA,17,3100.23,52703.91,EACH,2021-05-03,PLANT-4
PROC-SYN-FE8D7C54,CPI,CPI-SYN-592819,SYNTHETIC_SUPPLIER_EB,72,671.64,48358.08,EACH,2024-12-24,PLANT-2
PROC-SYN-33AB090F,CPI,CPI-SYN-592819,SYNTHETIC_SUPPLIER_UA,42,683.76,28717.92,EACH,2025-10-18,PLANT-2
PROC-SYN-AAD0CF93,NEC,NEC-SYN-755059,SYNTHETIC_SUPPLIER_GA,2,387.1,774.2,EACH,2026-08-05,PLANT-4
PROC-SYN-24549A35,NEC,NEC-SYN-755059,SYNTHETIC_SUPPLIER_XA,95,402.18,38207.1,EACH,2023-05-14,PLANT-4
PROC-SYN-FFF40C63,CPI,CPI-SYN-569807,SYNTHETIC_SUPPLIER_OB,34,1550.47,52715.98,EACH,2023-12-20,PLANT-5
PROC-SYN-68B9D955,CPI,CPI-SYN-569807,SYNTHETIC_SUPPLIER_UB,32,1846.31,59081.92,EACH,2021-03-30,PLANT-5
PROC-SYN-47F19832,CPI,CPI-SYN-569807,SYNTHETIC_SUPPLIER_GB,2,1841.46,3682.92,EACH,2025-11-18,PLANT-5
PROC-SYN-62769D52,NEC,NEC-SYN-420850,SYNTHETIC_SUPPLIER_YB,31,517.71,16049.01,EACH,2022-04-06,PLANT-4
PROC-SYN-8BF25018,NEC,NEC-SYN-420850,SYNTHETIC_SUPPLIER_WA,22,566.06,12453.32,EACH,2026-01-03,PLANT-4
PROC-SYN-6710F907,NEC,NEC-SYN-420850,SYNTHETIC_SUPPLIER_EA,99,524.86,51961.14,EACH,2023-11-24,PLANT-4
PROC-SYN-DB714FF0,GME,GME-SYN-194838,SYNTHETIC_SUPPLIER_OA,59,167.76,9897.84,EACH,2021-05-18,PLANT-4
PROC-SYN-C2569C35,GME,GME-SYN-194838,SYNTHETIC_SUPPLIER_DB,100,158.6,15860.0,EACH,2021-01-03,PLANT-4
PROC-SYN-8A53E2F6,GME,GME-SYN-194838,SYNTHETIC_SUPPLIER_BB,64,156.31,10003.84,EACH,2021-11-18,PLANT-4
PROC-SYN-A61CC0E9,AHM,AHM-SYN-656978,SYNTHETIC_SUPPLIER_WA,34,4437.66,150880.44,EACH,2020-12-12,PLANT-5
PROC-SYN-BC816BB1,BUS,BUS-SYN-621667,SYNTHETIC_SUPPLIER_FB,98,4805.56,470944.88,EACH,2021-08-17,PLANT-1
PROC-SYN-D46F0B53,GME,GME-SYN-298161,SYNTHETIC_SUPPLIER_OB,84,528.62,44404.08,EACH,2020-09-25,PLANT-3
PROC-SYN-7150D95E,NEC,NEC-SYN-322155,SYNTHETIC_SUPPLIER_DB,32,4796.18,153477.76,EACH,2026-08-18,PLANT-5
PROC-SYN-8174251E,NEC,NEC-SYN-322155,SYNTHETIC_SUPPLIER_NB,50,4981.71,249085.5,EACH,2026-06-10,PLANT-5
PROC-SYN-91D0744A,NEC,NEC-SYN-322155,SYNTHETIC_SUPPLIER_WB,60,4278.63,256717.8,EACH,2022-01-06,PLANT-5
PROC-SYN-4ACEB99E,CPI,CPI-SYN-787538,SYNTHETIC_SUPPLIER_HA,41,745.28,30556.48,EACH,2026-08-17,PLANT-2
PROC-SYN-1F75F732,CPI,CPI-SYN-787538,SYNTHETIC_SUPPLIER_XB,84,798.31,67058.04,EACH,2020-05-27,PLANT-2
PROC-SYN-9C32C384,CPI,CPI-SYN-787538,SYNTHETIC_SUPPLIER_SA,75,742.8,55710.0,EACH,2021-04-15,PLANT-2
PROC-SYN-1C37226D,GME,GME-SYN-797095,SYNTHETIC_SUPPLIER_UA,76,3824.39,290653.64,EACH,2022-10-17,PLANT-3
PROC-SYN-7AA408B7,AHM,AHM-SYN-130017,SYNTHETIC_SUPPLIER_UB,96,1181.42,113416.32,EACH,2021-08-05,PLANT-4
PROC-SYN-F5654A67,AHM,AHM-SYN-130017,SYNTHETIC_SUPPLIER_ZB,17,1031.19,17530.23,EACH,2022-09-07,PLANT-4
PROC-SYN-2A54EC58,AHM,AHM-SYN-704332,SYNTHETIC_SUPPLIER_BA,19,3105.03,58995.57,EACH,2024-10-21,PLANT-4
PROC-SYN-1CF5BF7A,AHM,AHM-SYN-704332,SYNTHETIC_SUPPLIER_DB,23,2674.21,61506.83,EACH,2021-01-27,PLANT-4
PROC-SYN-E109BEAF,BUS,BUS-SYN-272335,SYNTHETIC_SUPPLIER_MB,48,4927.95,236541.6,EACH,2021-11-24,PLANT-5
PROC-SYN-ACC5812F,BUS,BUS-SYN-272335,SYNTHETIC_SUPPLIER_WB,35,4999.48,174981.8,EACH,2020-04-27,PLANT-5
